customer_id,company_name,is_active,churned_at,plan_tier,start_date,end_date,sessions,session_duration_sec,feature,date,churn_flag,total_duration,total_sessions,engagement_score,segment
578,TrekVentures,True,,starter,2025-05-19,,17,3850,Feature_C,2025-10-13,0,16322,110,273.22,High
579,Zeal Solutions,True,,free,2024-07-15,2024-10-20,24,442,Feature_A,2026-05-24,0,884,48,56.84,Low
579,Zeal Solutions,True,,professional,2024-10-20,,24,442,Feature_A,2026-05-24,0,884,48,56.84,Low
581,Sage IO,True,,free,2025-05-26,,23,2316,Feature_A,2025-01-10,0,2316,23,46.16,Low
587,Nova Stack,True,,free,2025-09-16,2025-11-15,19,1063,Feature_A,2024-08-12,0,2126,38,59.260000000000005,Low
587,Nova Stack,True,,professional,2025-11-15,,19,1063,Feature_A,2024-08-12,0,2126,38,59.260000000000005,Low
588,QuestDynamics,True,,professional,2023-08-03,2024-06-12,48,3290,Feature_C,2025-05-11,0,20511,273,478.11,High
588,QuestDynamics,True,,professional,2023-08-03,2024-06-12,43,3547,Feature_A,2026-04-21,0,20511,273,478.11,High
588,QuestDynamics,True,,starter,2024-06-12,2025-04-29,48,3290,Feature_C,2025-05-11,0,20511,273,478.11,High
588,QuestDynamics,True,,starter,2024-06-12,2025-04-29,43,3547,Feature_A,2026-04-21,0,20511,273,478.11,High
588,QuestDynamics,True,,enterprise,2025-04-29,,48,3290,Feature_C,2025-05-11,0,20511,273,478.11,High
588,QuestDynamics,True,,enterprise,2025-04-29,,43,3547,Feature_A,2026-04-21,0,20511,273,478.11,High
593,Vine Ops,False,2025-03-20 01:50:18,starter,2024-12-31,2025-04-06,37,1068,Feature_B,2024-03-30,1,2136,74,95.36,Medium
593,Vine Ops,False,2025-03-20 01:50:18,free,2025-04-06,2025-03-20,37,1068,Feature_B,2024-03-30,1,2136,74,95.36,Medium
595,FlowSolutions,True,,free,2023-05-20,,36,823,Feature_A,2026-02-08,0,823,36,44.230000000000004,Low
596,SageDynamics,True,,free,2024-11-21,,27,3662,Feature_A,2025-04-04,0,3662,27,63.62,Low
598,SyncCloud,True,,starter,2025-09-09,2025-11-08,16,1578,Feature_C,2026-06-08,0,4734,48,95.34,Medium
598,SyncCloud,True,,free,2025-11-08,2026-01-08,16,1578,Feature_C,2026-06-08,0,4734,48,95.34,Medium
598,SyncCloud,True,,enterprise,2026-01-08,,16,1578,Feature_C,2026-06-08,0,4734,48,95.34,Medium
601,GridHQ,False,2024-09-19 10:52:14,free,2023-10-19,2024-09-19,47,4545,Feature_C,2024-02-11,1,7124,91,162.24,High
601,GridHQ,False,2024-09-19 10:52:14,free,2023-10-19,2024-09-19,44,2579,Feature_B,2026-05-04,1,7124,91,162.24,High
604,Jet Pro,False,2025-10-14 17:23:08,professional,2024-03-15,2024-11-12,8,3024,Feature_C,2025-11-30,1,13532,66,201.32,High
604,Jet Pro,False,2025-10-14 17:23:08,professional,2024-03-15,2024-11-12,25,3742,Feature_B,2026-07-26,1,13532,66,201.32,High
604,Jet Pro,False,2025-10-14 17:23:08,enterprise,2024-11-12,2025-10-14,8,3024,Feature_C,2025-11-30,1,13532,66,201.32,High
604,Jet Pro,False,2025-10-14 17:23:08,enterprise,2024-11-12,2025-10-14,25,3742,Feature_B,2026-07-26,1,13532,66,201.32,High
605,BeamLabs,True,,free,2024-03-12,,17,4408,Feature_C,2025-03-07,0,4408,17,61.08,Low
607,Flux Studio,True,,professional,2025-01-29,2025-07-18,37,2393,Feature_B,2024-10-06,0,4786,74,121.86,Medium
607,Flux Studio,True,,starter,2025-07-18,,37,2393,Feature_B,2024-10-06,0,4786,74,121.86,Medium
609,TidalPro,True,,free,2025-07-01,,20,2917,Feature_C,2024-07-01,0,2917,20,49.17,Low
613,MistStudio,True,,enterprise,2024-10-02,2025-09-10,45,172,Feature_A,2024-04-21,0,15111,396,547.11,High
613,MistStudio,True,,enterprise,2024-10-02,2025-09-10,48,3676,Feature_A,2024-12-02,0,15111,396,547.11,High
613,MistStudio,True,,enterprise,2024-10-02,2025-09-10,39,1189,Feature_B,2026-02-10,0,15111,396,547.11,High
613,MistStudio,True,,starter,2025-09-10,2025-11-09,45,172,Feature_A,2024-04-21,0,15111,396,547.11,High
613,MistStudio,True,,starter,2025-09-10,2025-11-09,48,3676,Feature_A,2024-12-02,0,15111,396,547.11,High
613,MistStudio,True,,starter,2025-09-10,2025-11-09,39,1189,Feature_B,2026-02-10,0,15111,396,547.11,High
613,MistStudio,True,,professional,2025-11-09,,45,172,Feature_A,2024-04-21,0,15111,396,547.11,High
613,MistStudio,True,,professional,2025-11-09,,48,3676,Feature_A,2024-12-02,0,15111,396,547.11,High
613,MistStudio,True,,professional,2025-11-09,,39,1189,Feature_B,2026-02-10,0,15111,396,547.11,High
616,KiteSolutions,False,2024-08-01 03:45:14,enterprise,2024-06-23,2025-02-10,37,1685,Feature_C,2026-05-09,1,3370,74,107.7,Medium
616,KiteSolutions,False,2024-08-01 03:45:14,enterprise,2025-02-10,2024-08-01,37,1685,Feature_C,2026-05-09,1,3370,74,107.7,Medium
617,AcmeHub,False,2025-10-18 13:56:48,starter,2025-09-16,2025-11-15,3,4182,Feature_B,2025-03-12,1,8364,6,89.64,Medium
617,AcmeHub,False,2025-10-18 13:56:48,free,2025-11-15,2025-10-18,3,4182,Feature_B,2025-03-12,1,8364,6,89.64,Medium
623,FluxCorp,True,,enterprise,2024-07-16,2025-05-16,15,1030,Feature_C,2026-02-06,0,3090,45,75.9,Medium
623,FluxCorp,True,,starter,2025-05-16,2025-08-13,15,1030,Feature_C,2026-02-06,0,3090,45,75.9,Medium
623,FluxCorp,True,,professional,2025-08-13,,15,1030,Feature_C,2026-02-06,0,3090,45,75.9,Medium
624,ArcDev,True,,free,2023-01-18,,35,233,Feature_C,2024-07-23,0,2488,86,110.88,Medium
624,ArcDev,True,,free,2023-01-18,,11,197,Feature_C,2025-10-09,0,2488,86,110.88,Medium
624,ArcDev,True,,free,2023-01-18,,40,2058,Feature_A,2026-02-16,0,2488,86,110.88,Medium
625,DataStudio,True,,enterprise,2025-04-27,,45,1694,Feature_B,2025-12-27,0,1694,45,61.94,Low
626,Unit Labs,False,2025-08-07 12:32:29,starter,2025-06-10,2025-08-07,33,2542,Feature_A,2024-10-21,1,2542,33,58.42,Low
627,Luna IO,True,,professional,2024-10-22,2025-01-13,30,4457,Feature_B,2026-06-26,0,8914,60,149.14,High
627,Luna IO,True,,starter,2025-01-13,,30,4457,Feature_B,2026-06-26,0,8914,60,149.14,High
628,Kite Labs,True,,starter,2024-12-27,,27,307,Feature_C,2024-05-26,0,3371,51,84.71000000000001,Medium
628,Kite Labs,True,,starter,2024-12-27,,24,3064,Feature_A,2024-08-11,0,3371,51,84.71000000000001,Medium
633,Jet Ops,True,,professional,2023-06-14,2023-09-24,6,4506,Feature_A,2024-05-25,0,9012,12,102.12,Medium
633,Jet Ops,True,,starter,2023-09-24,,6,4506,Feature_A,2024-05-25,0,9012,12,102.12,Medium
634,CoreDigital,False,2024-12-11 04:29:02,professional,2024-09-13,2024-12-11,34,459,Feature_C,2025-01-01,1,6273,122,184.73,High
634,CoreDigital,False,2024-12-11 04:29:02,professional,2024-09-13,2024-12-11,17,1928,Feature_A,2025-05-04,1,6273,122,184.73,High
634,CoreDigital,False,2024-12-11 04:29:02,professional,2024-09-13,2024-12-11,30,261,Feature_B,2025-05-22,1,6273,122,184.73,High
634,CoreDigital,False,2024-12-11 04:29:02,professional,2024-09-13,2024-12-11,41,3625,Feature_C,2025-11-27,1,6273,122,184.73,High
636,QuarkIO,True,,starter,2024-02-15,,13,3662,Feature_B,2024-12-20,0,3662,13,49.62,Low
639,ZenHub,False,2024-09-07 23:13:29,free,2024-04-10,2024-09-07,32,1660,Feature_A,2025-12-30,1,1660,32,48.6,Low
640,MistHub,True,,free,2025-09-02,2025-11-01,47,4837,Feature_B,2024-08-31,0,17394,136,309.94,High
640,MistHub,True,,free,2025-09-02,2025-11-01,21,3860,Feature_C,2026-08-23,0,17394,136,309.94,High
640,MistHub,True,,free,2025-11-01,,47,4837,Feature_B,2024-08-31,0,17394,136,309.94,High
640,MistHub,True,,free,2025-11-01,,21,3860,Feature_C,2026-08-23,0,17394,136,309.94,High
641,Zen Tech,False,2025-01-20 16:54:59,free,2023-02-25,2023-07-24,25,2825,Feature_C,2024-07-17,1,8475,75,159.75,High
641,Zen Tech,False,2025-01-20 16:54:59,starter,2023-07-24,2024-01-09,25,2825,Feature_C,2024-07-17,1,8475,75,159.75,High
641,Zen Tech,False,2025-01-20 16:54:59,free,2024-01-09,2025-01-20,25,2825,Feature_C,2024-07-17,1,8475,75,159.75,High
642,KiteSoftware,True,,professional,2024-12-10,,36,4043,Feature_A,2024-06-11,0,4043,36,76.43,Medium
643,EdgePro,True,,professional,2025-07-07,2025-10-15,25,2014,Feature_A,2024-04-22,0,6042,75,135.42000000000002,High
643,EdgePro,True,,enterprise,2025-10-15,2025-12-14,25,2014,Feature_A,2024-04-22,0,6042,75,135.42000000000002,High
643,EdgePro,True,,professional,2025-12-14,,25,2014,Feature_A,2024-04-22,0,6042,75,135.42000000000002,High
645,BoltCloud,True,,free,2025-04-28,2025-10-24,7,4235,Feature_A,2025-12-04,0,8470,14,98.7,Medium
645,BoltCloud,True,,starter,2025-10-24,,7,4235,Feature_A,2025-12-04,0,8470,14,98.7,Medium
646,LunaDynamics,True,,starter,2025-08-18,2025-10-24,22,1968,Feature_A,2024-05-21,0,7710,120,197.1,High
646,LunaDynamics,True,,starter,2025-08-18,2025-10-24,38,1887,Feature_B,2026-03-06,0,7710,120,197.1,High
646,LunaDynamics,True,,starter,2025-10-24,,22,1968,Feature_A,2024-05-21,0,7710,120,197.1,High
646,LunaDynamics,True,,starter,2025-10-24,,38,1887,Feature_B,2026-03-06,0,7710,120,197.1,High
647,Vine Hub,True,,starter,2023-08-05,2024-05-01,1,4197,Feature_C,2024-02-06,0,12591,3,128.91,High
647,Vine Hub,True,,starter,2024-05-01,2024-12-19,1,4197,Feature_C,2024-02-06,0,12591,3,128.91,High
647,Vine Hub,True,,professional,2024-12-19,,1,4197,Feature_C,2024-02-06,0,12591,3,128.91,High
648,DriftCorp,True,,starter,2025-06-19,,12,1087,Feature_B,2024-03-27,0,1087,12,22.869999999999997,Low
649,Arc AI,True,,professional,2023-06-24,,12,732,Feature_A,2024-05-29,0,732,12,19.32,Low
653,RushTech,True,,free,2023-10-17,,26,1306,Feature_B,2025-06-08,0,1306,26,39.06,Low
654,Bolt Corp,True,,starter,2024-04-06,2025-03-24,16,671,Feature_C,2024-11-12,0,7563,183,258.63,High
654,Bolt Corp,True,,starter,2024-04-06,2025-03-24,45,1850,Feature_A,2026-03-28,0,7563,183,258.63,High
654,Bolt Corp,True,,enterprise,2025-03-24,2025-08-25,16,671,Feature_C,2024-11-12,0,7563,183,258.63,High
654,Bolt Corp,True,,enterprise,2025-03-24,2025-08-25,45,1850,Feature_A,2026-03-28,0,7563,183,258.63,High
654,Bolt Corp,True,,professional,2025-08-25,,16,671,Feature_C,2024-11-12,0,7563,183,258.63,High
654,Bolt Corp,True,,professional,2025-08-25,,45,1850,Feature_A,2026-03-28,0,7563,183,258.63,High
656,MistLabs,True,,free,2023-03-27,,46,4594,Feature_A,2024-12-17,0,8390,85,168.9,High
656,MistLabs,True,,free,2023-03-27,,39,3796,Feature_B,2025-07-07,0,8390,85,168.9,High
657,Flow Studio,False,2025-09-17 19:01:29,starter,2025-08-02,2025-10-21,25,872,Feature_A,2024-12-22,1,1744,50,67.44,Medium
657,Flow Studio,False,2025-09-17 19:01:29,professional,2025-10-21,2025-09-17,25,872,Feature_A,2024-12-22,1,1744,50,67.44,Medium
658,ZenSystems,True,,free,2024-03-09,2024-09-18,45,1180,Feature_B,2025-05-09,0,2360,90,113.6,Medium
658,ZenSystems,True,,professional,2024-09-18,,45,1180,Feature_B,2025-05-09,0,2360,90,113.6,Medium
659,MistLogic,True,,starter,2023-09-17,2024-04-05,30,519,Feature_B,2024-09-21,0,1038,60,70.38,Medium
659,MistLogic,True,,professional,2024-04-05,,30,519,Feature_B,2024-09-21,0,1038,60,70.38,Medium
660,Nova Ops,True,,starter,2023-08-07,,17,3367,Feature_B,2024-07-05,0,3367,17,50.67,Low
661,MistSoftware,True,,professional,2024-10-23,2025-05-23,38,3503,Feature_C,2026-08-08,0,7006,76,146.06,High
661,MistSoftware,True,,enterprise,2025-05-23,,38,3503,Feature_C,2026-08-08,0,7006,76,146.06,High
662,Flux IO,False,2024-09-25 20:29:33,free,2024-08-13,2024-09-25,45,255,Feature_B,2026-02-14,1,3804,94,132.04,High
662,Flux IO,False,2024-09-25 20:29:33,free,2024-08-13,2024-09-25,49,3549,Feature_A,2026-09-05,1,3804,94,132.04,High
663,Peak Labs,False,2024-11-13 05:59:55,professional,2024-02-14,2024-11-13,41,3400,Feature_B,2025-03-28,1,3400,41,75.0,Medium
664,FluxStack,True,,starter,2023-11-27,,10,3183,Feature_C,2024-06-01,0,5969,25,84.69,Medium
664,FluxStack,True,,starter,2023-11-27,,15,2786,Feature_B,2026-08-28,0,5969,25,84.69,Medium
665,Xenon Dynamics,True,,starter,2023-12-04,2024-11-24,37,2144,Feature_A,2026-05-16,0,4288,74,116.88,Medium
665,Xenon Dynamics,True,,enterprise,2024-11-24,,37,2144,Feature_A,2026-05-16,0,4288,74,116.88,Medium
666,Ion Ventures,False,2025-07-07 21:29:06,professional,2024-11-15,2025-02-14,32,364,Feature_B,2026-01-07,1,6332,134,197.32,High
666,Ion Ventures,False,2025-07-07 21:29:06,professional,2024-11-15,2025-02-14,35,2802,Feature_B,2026-09-06,1,6332,134,197.32,High
666,Ion Ventures,False,2025-07-07 21:29:06,professional,2025-02-14,2025-07-07,32,364,Feature_B,2026-01-07,1,6332,134,197.32,High
666,Ion Ventures,False,2025-07-07 21:29:06,professional,2025-02-14,2025-07-07,35,2802,Feature_B,2026-09-06,1,6332,134,197.32,High
667,PulseOps,True,,starter,2024-04-24,2024-07-18,9,584,Feature_A,2025-11-23,0,1168,18,29.68,Low
667,PulseOps,True,,free,2024-07-18,,9,584,Feature_A,2025-11-23,0,1168,18,29.68,Low
668,LinkHub,True,,starter,2023-08-13,2024-06-10,20,4776,Feature_B,2025-07-16,0,14328,60,203.28,High
668,LinkHub,True,,professional,2024-06-10,2024-11-19,20,4776,Feature_B,2025-07-16,0,14328,60,203.28,High
668,LinkHub,True,,professional,2024-11-19,,20,4776,Feature_B,2025-07-16,0,14328,60,203.28,High
670,Jade Tech,False,2025-06-30 19:11:08,free,2024-01-14,2025-06-30,28,486,Feature_A,2026-09-26,1,486,28,32.86,Low
672,RushPlatform,True,,starter,2023-06-25,,26,1833,Feature_C,2025-06-27,0,4218,57,99.18,Medium
672,RushPlatform,True,,starter,2023-06-25,,31,2385,Feature_B,2025-11-25,0,4218,57,99.18,Medium
674,Quark Tech,False,2024-06-10 12:11:18,starter,2024-04-28,2024-06-10,47,3769,Feature_A,2025-09-28,1,3769,47,84.69,Medium
676,WaveCloud,False,2024-11-19 09:47:56,free,2023-01-22,2024-11-19,33,1476,Feature_C,2025-03-19,1,3979,36,75.78999999999999,Medium
676,WaveCloud,False,2024-11-19 09:47:56,free,2023-01-22,2024-11-19,3,2503,Feature_A,2025-07-20,1,3979,36,75.78999999999999,Medium
677,SageCorp,True,,professional,2024-04-05,,44,2461,Feature_B,2025-09-09,0,2461,44,68.61,Medium
682,KeenCorp,True,,starter,2023-11-05,2024-05-26,12,761,Feature_A,2024-05-18,0,10290,140,242.9,High
682,KeenCorp,True,,starter,2023-11-05,2024-05-26,30,4026,Feature_A,2024-11-27,0,10290,140,242.9,High
682,KeenCorp,True,,starter,2023-11-05,2024-05-26,28,358,Feature_A,2025-12-01,0,10290,140,242.9,High
682,KeenCorp,True,,enterprise,2024-05-26,,12,761,Feature_A,2024-05-18,0,10290,140,242.9,High
682,KeenCorp,True,,enterprise,2024-05-26,,30,4026,Feature_A,2024-11-27,0,10290,140,242.9,High
682,KeenCorp,True,,enterprise,2024-05-26,,28,358,Feature_A,2025-12-01,0,10290,140,242.9,High
683,Core Net,False,2025-07-25 02:49:15,free,2024-04-17,2025-02-27,5,2068,Feature_B,2026-07-17,1,4136,10,51.36,Low
683,Core Net,False,2025-07-25 02:49:15,professional,2025-02-27,2025-07-25,5,2068,Feature_B,2026-07-17,1,4136,10,51.36,Low
684,Tidal Platform,True,,starter,2025-05-15,,9,4231,Feature_B,2024-04-18,0,7290,16,88.9,Medium
684,Tidal Platform,True,,starter,2025-05-15,,7,3059,Feature_B,2024-05-31,0,7290,16,88.9,Medium
685,Peak Systems,True,,starter,2024-08-21,,46,4300,Feature_C,2024-11-07,0,5322,77,130.22,High
685,Peak Systems,True,,starter,2024-08-21,,23,498,Feature_A,2025-06-26,0,5322,77,130.22,High
685,Peak Systems,True,,starter,2024-08-21,,8,524,Feature_B,2025-09-18,0,5322,77,130.22,High
686,SageSoftware,True,,free,2023-11-15,,18,4895,Feature_A,2024-10-20,0,4895,18,66.95,Medium
687,Edge Labs,True,,free,2024-03-30,2024-09-02,28,2641,Feature_B,2024-02-01,0,7923,84,163.23000000000002,High
687,Edge Labs,True,,starter,2024-09-02,2025-05-09,28,2641,Feature_B,2024-02-01,0,7923,84,163.23000000000002,High
687,Edge Labs,True,,enterprise,2025-05-09,,28,2641,Feature_B,2024-02-01,0,7923,84,163.23000000000002,High
688,ZenIO,True,,free,2023-05-30,,10,789,Feature_C,2024-09-02,0,789,10,17.89,Low
689,KiteDev,True,,free,2024-11-14,2025-06-27,3,789,Feature_A,2025-08-27,0,5462,22,76.62,Medium
689,KiteDev,True,,free,2024-11-14,2025-06-27,8,1942,Feature_B,2026-09-12,0,5462,22,76.62,Medium
689,KiteDev,True,,free,2025-06-27,,3,789,Feature_A,2025-08-27,0,5462,22,76.62,Medium
689,KiteDev,True,,free,2025-06-27,,8,1942,Feature_B,2026-09-12,0,5462,22,76.62,Medium
690,HubVentures,True,,professional,2023-12-30,2024-06-01,34,2296,Feature_C,2025-02-19,0,7690,74,150.9,High
690,HubVentures,True,,professional,2023-12-30,2024-06-01,3,1549,Feature_A,2026-04-03,0,7690,74,150.9,High
690,HubVentures,True,,starter,2024-06-01,,34,2296,Feature_C,2025-02-19,0,7690,74,150.9,High
690,HubVentures,True,,starter,2024-06-01,,3,1549,Feature_A,2026-04-03,0,7690,74,150.9,High
691,AcmeSolutions,False,2025-08-13 17:44:32,professional,2024-11-02,2025-02-15,38,401,Feature_A,2025-02-22,1,802,76,84.02,Medium
691,AcmeSolutions,False,2025-08-13 17:44:32,professional,2025-02-15,2025-08-13,38,401,Feature_A,2025-02-22,1,802,76,84.02,Medium
692,RushHub,True,,enterprise,2024-08-12,2025-07-31,42,4678,Feature_C,2026-02-11,0,9356,84,177.56,High
692,RushHub,True,,free,2025-07-31,,42,4678,Feature_C,2026-02-11,0,9356,84,177.56,High
697,EchoDev,True,,starter,2023-05-11,2024-02-16,18,751,Feature_A,2025-01-18,0,1502,36,51.019999999999996,Low
697,EchoDev,True,,enterprise,2024-02-16,,18,751,Feature_A,2025-01-18,0,1502,36,51.019999999999996,Low
698,DataGroup,True,,professional,2023-03-18,,44,3431,Feature_C,2025-07-22,0,3431,44,78.31,Medium
699,Sage Systems,False,2025-06-11 07:35:32,free,2025-02-22,2025-06-11,2,4543,Feature_A,2024-06-08,1,9728,10,107.28,Medium
699,Sage Systems,False,2025-06-11 07:35:32,free,2025-02-22,2025-06-11,5,1528,Feature_A,2025-04-07,1,9728,10,107.28,Medium
699,Sage Systems,False,2025-06-11 07:35:32,free,2025-02-22,2025-06-11,3,3657,Feature_A,2026-01-09,1,9728,10,107.28,Medium
700,WarpOps,True,,professional,2023-03-14,,46,4982,Feature_A,2024-01-28,0,7790,86,163.9,High
700,WarpOps,True,,professional,2023-03-14,,40,2808,Feature_C,2024-10-08,0,7790,86,163.9,High
703,WaveSoftware,False,2025-09-17 18:38:10,free,2025-04-01,2025-09-17,21,3197,Feature_C,2024-02-29,1,3197,21,52.97,Low
704,DataDigital,True,,professional,2024-02-12,2024-04-19,47,1740,Feature_B,2025-01-09,0,3480,94,128.8,High
704,DataDigital,True,,enterprise,2024-04-19,,47,1740,Feature_B,2025-01-09,0,3480,94,128.8,High
709,UnitGroup,True,,starter,2025-08-12,2025-10-14,25,1343,Feature_A,2025-08-09,0,10360,110,213.6,High
709,UnitGroup,True,,starter,2025-08-12,2025-10-14,30,3837,Feature_B,2025-09-05,0,10360,110,213.6,High
709,UnitGroup,True,,starter,2025-10-14,,25,1343,Feature_A,2025-08-09,0,10360,110,213.6,High
709,UnitGroup,True,,starter,2025-10-14,,30,3837,Feature_B,2025-09-05,0,10360,110,213.6,High
710,BeamVentures,True,,starter,2023-01-16,,34,2593,Feature_C,2024-05-28,0,3286,53,85.86,Medium
710,BeamVentures,True,,starter,2023-01-16,,19,693,Feature_A,2026-08-30,0,3286,53,85.86,Medium
712,Cloud Studio,True,,enterprise,2024-07-18,,12,2900,Feature_A,2026-07-04,0,2900,12,41.0,Low
714,DataNet,True,,starter,2023-03-21,,17,2166,Feature_B,2025-06-04,0,9366,68,161.66,High
714,DataNet,True,,starter,2023-03-21,,20,3752,Feature_B,2025-09-10,0,9366,68,161.66,High
714,DataNet,True,,starter,2023-03-21,,31,3448,Feature_B,2026-01-21,0,9366,68,161.66,High
715,Beam Cloud,True,,starter,2025-09-23,2025-11-22,2,1477,Feature_A,2026-03-14,0,4431,6,50.31,Low
715,Beam Cloud,True,,starter,2025-11-22,2026-01-21,2,1477,Feature_A,2026-03-14,0,4431,6,50.31,Low
715,Beam Cloud,True,,professional,2026-01-21,,2,1477,Feature_A,2026-03-14,0,4431,6,50.31,Low
717,Edge Platform,True,,professional,2024-06-24,,11,4824,Feature_C,2025-09-19,0,4824,11,59.24,Low
718,Keen Cloud,False,2025-10-24 22:12:35,professional,2025-09-22,2025-11-22,43,2749,Feature_A,2025-04-15,1,5498,86,140.98,High
718,Keen Cloud,False,2025-10-24 22:12:35,enterprise,2025-11-22,2025-10-24,43,2749,Feature_A,2025-04-15,1,5498,86,140.98,High
719,GlowTech,True,,starter,2023-09-08,,8,346,Feature_A,2025-12-28,0,346,8,11.46,Low
720,MistAnalytics,True,,free,2025-06-21,,19,3783,Feature_B,2024-03-11,0,3783,19,56.83,Low
723,CoreCorp,True,,professional,2024-08-26,2025-01-11,2,3685,Feature_C,2026-09-24,0,11055,6,116.55,Medium
723,CoreCorp,True,,professional,2025-01-11,2025-08-30,2,3685,Feature_C,2026-09-24,0,11055,6,116.55,Medium
723,CoreCorp,True,,enterprise,2025-08-30,,2,3685,Feature_C,2026-09-24,0,11055,6,116.55,Medium
724,JetLabs,False,2025-07-25 11:29:21,starter,2025-03-02,2025-09-03,2,3718,Feature_A,2026-03-20,1,7436,4,78.36,Medium
724,JetLabs,False,2025-07-25 11:29:21,professional,2025-09-03,2025-07-25,2,3718,Feature_A,2026-03-20,1,7436,4,78.36,Medium
725,SyncWorks,True,,free,2023-10-12,,49,167,Feature_B,2026-04-27,0,167,49,50.67,Low
726,Kite Cloud,True,,starter,2024-07-19,2024-11-01,40,4939,Feature_A,2024-04-19,0,14564,116,261.64,High
726,Kite Cloud,True,,starter,2024-07-19,2024-11-01,18,2343,Feature_A,2026-01-01,0,14564,116,261.64,High
726,Kite Cloud,True,,professional,2024-11-01,,40,4939,Feature_A,2024-04-19,0,14564,116,261.64,High
726,Kite Cloud,True,,professional,2024-11-01,,18,2343,Feature_A,2026-01-01,0,14564,116,261.64,High
727,MistAI,True,,free,2024-08-07,,39,2379,Feature_A,2024-11-18,0,5060,52,102.6,Medium
727,MistAI,True,,free,2024-08-07,,13,2681,Feature_B,2025-03-03,0,5060,52,102.6,Medium
729,Sage Works,True,,starter,2025-06-17,,27,3854,Feature_C,2025-03-16,0,6474,65,129.74,High
729,Sage Works,True,,starter,2025-06-17,,38,2620,Feature_A,2025-04-05,0,6474,65,129.74,High
730,Echo Digital,True,,professional,2025-05-27,2025-09-04,31,109,Feature_C,2024-03-02,0,9520,84,179.2,High
730,Echo Digital,True,,professional,2025-05-27,2025-09-04,11,4651,Feature_B,2024-06-17,0,9520,84,179.2,High
730,Echo Digital,True,,starter,2025-09-04,,31,109,Feature_C,2024-03-02,0,9520,84,179.2,High
730,Echo Digital,True,,starter,2025-09-04,,11,4651,Feature_B,2024-06-17,0,9520,84,179.2,High
732,SyncCorp,True,,free,2024-02-12,,29,3078,Feature_C,2025-07-24,0,4797,32,79.97,Medium
732,SyncCorp,True,,free,2024-02-12,,3,1719,Feature_C,2025-08-02,0,4797,32,79.97,Medium
733,FluxGroup,True,,enterprise,2025-03-01,2025-09-24,34,2185,Feature_B,2025-05-07,0,4370,68,111.7,Medium
733,FluxGroup,True,,starter,2025-09-24,,34,2185,Feature_B,2025-05-07,0,4370,68,111.7,Medium
735,ZealHub,True,,starter,2025-01-05,,30,413,Feature_B,2025-04-16,0,413,30,34.13,Low
736,AcmeAI,True,,starter,2023-08-24,2023-12-19,11,2000,Feature_B,2025-07-11,0,6000,33,93.0,Medium
736,AcmeAI,True,,starter,2023-12-19,2024-10-09,11,2000,Feature_B,2025-07-11,0,6000,33,93.0,Medium
736,AcmeAI,True,,professional,2024-10-09,,11,2000,Feature_B,2025-07-11,0,6000,33,93.0,Medium
738,GridPro,True,,starter,2024-04-14,,16,710,Feature_B,2025-10-18,0,710,16,23.1,Low
739,YieldCloud,True,,starter,2023-01-18,,16,1753,Feature_A,2025-03-23,0,6424,28,92.24,Medium
739,YieldCloud,True,,starter,2023-01-18,,12,4671,Feature_B,2026-01-17,0,6424,28,92.24,Medium
740,CorePlatform,True,,professional,2025-04-09,2025-08-17,16,3484,Feature_B,2025-07-27,0,6968,32,101.68,Medium
740,CorePlatform,True,,enterprise,2025-08-17,,16,3484,Feature_B,2025-07-27,0,6968,32,101.68,Medium
741,Jet Logic,True,,free,2023-09-16,,20,1673,Feature_C,2024-12-26,0,1673,20,36.730000000000004,Low
743,GlowDynamics,False,2025-05-22 15:35:58,starter,2025-02-05,2025-04-28,37,1685,Feature_B,2024-05-04,1,3370,74,107.7,Medium
743,GlowDynamics,False,2025-05-22 15:35:58,free,2025-04-28,2025-05-22,37,1685,Feature_B,2024-05-04,1,3370,74,107.7,Medium
748,Nova Analytics,True,,starter,2025-03-01,2025-09-02,3,3954,Feature_A,2024-01-23,0,25314,111,364.14,High
748,Nova Analytics,True,,starter,2025-03-01,2025-09-02,34,4484,Feature_B,2026-02-07,0,25314,111,364.14,High
748,Nova Analytics,True,,enterprise,2025-09-02,2025-11-01,3,3954,Feature_A,2024-01-23,0,25314,111,364.14,High
748,Nova Analytics,True,,enterprise,2025-09-02,2025-11-01,34,4484,Feature_B,2026-02-07,0,25314,111,364.14,High
748,Nova Analytics,True,,starter,2025-11-01,,3,3954,Feature_A,2024-01-23,0,25314,111,364.14,High
748,Nova Analytics,True,,starter,2025-11-01,,34,4484,Feature_B,2026-02-07,0,25314,111,364.14,High
749,Orbit Software,False,2025-10-26 05:02:41,starter,2025-09-20,2025-11-19,36,2874,Feature_C,2024-05-10,1,8622,108,194.22,High
749,Orbit Software,False,2025-10-26 05:02:41,professional,2025-11-19,2026-01-18,36,2874,Feature_C,2024-05-10,1,8622,108,194.22,High
749,Orbit Software,False,2025-10-26 05:02:41,starter,2026-01-18,2025-10-26,36,2874,Feature_C,2024-05-10,1,8622,108,194.22,High
750,TidalDev,True,,free,2023-11-21,,26,4344,Feature_A,2024-09-07,0,7216,41,113.16,Medium
750,TidalDev,True,,free,2023-11-21,,15,2872,Feature_A,2026-01-14,0,7216,41,113.16,Medium
